task,type,start,end,duration_ms
kworker/1:1H,RUN,4173.996079,4173.996090,0.011000
kworker/1:1H,STAT_PERIOD,0,0,0.000000
kworker/1:1H,STAT_MEASURED,0,0,-1.000000
kworker/1:1H,STAT_DEADLINE,0,0,0.000000
kworker/1:1H,STAT_WCET,0,0,0.011000
kworker/1:1H,STAT_ACET,0,0,0.011000
kworker/1:1H,STAT_JITTER,0,0,-1.000000
kworker/1:1H,STAT_UTIL,0,0,0.000005
kworker/1:1H,STAT_NRUN,0,0,1
kworker/1:1H,STAT_NPRE,0,0,0
kworker/1:1H,STAT_NSLP,0,0,0
kworker/1:1H,STAT_NMISS,0,0,0
kworker/1:1H,STAT_WSLACK,0,0,-999999.000000
kworker/1:1H,STAT_HGAPS,0,0,0.000000
kworker/1:1H,STAT_NGAPS,0,0,0
kworker/1:1H,STAT_MAXGAP,0,0,0.000000
kworker/1:1H,STAT_RUNTOT,0,0,0.011000
kworker/1:1H,STAT_PRETOT,0,0,0.000000
kworker/1:1H,STAT_SLPTOT,0,0,0.000000
kworker/1:0,RUN,4172.989288,4172.989302,0.014000
kworker/1:0,RUN,4172.996224,4172.996230,0.006000
kworker/1:0,RUN,4173.828306,4173.828316,0.010000
kworker/1:0,RUN,4174.020322,4174.020332,0.010000
kworker/1:0,STAT_PERIOD,0,0,0.000000
kworker/1:0,STAT_MEASURED,0,0,-1.000000
kworker/1:0,STAT_DEADLINE,0,0,0.000000
kworker/1:0,STAT_WCET,0,0,0.014000
kworker/1:0,STAT_ACET,0,0,0.010000
kworker/1:0,STAT_JITTER,0,0,-1.000000
kworker/1:0,STAT_UTIL,0,0,0.000018
kworker/1:0,STAT_NRUN,0,0,4
kworker/1:0,STAT_NPRE,0,0,0
kworker/1:0,STAT_NSLP,0,0,0
kworker/1:0,STAT_NMISS,0,0,0
kworker/1:0,STAT_WSLACK,0,0,-999999.000000
kworker/1:0,STAT_HGAPS,0,0,1.000000
kworker/1:0,STAT_NGAPS,0,0,3
kworker/1:0,STAT_MAXGAP,0,0,832.076000
kworker/1:0,STAT_RUNTOT,0,0,0.040000
kworker/1:0,STAT_PRETOT,0,0,0.000000
kworker/1:0,STAT_SLPTOT,0,0,0.000000
Activity_1,RUN,4172.039113,4172.039142,0.029000
Activity_1,RUN,4172.039196,4172.131965,92.769000
