task,type,start,end,duration_ms
ksoftirqd/1,RUN,4626.329109,4626.329121,0.012000
ksoftirqd/1,RUN,4626.382093,4626.382103,0.010000
ksoftirqd/1,RUN,4626.800130,4626.800135,0.005000
ksoftirqd/1,RUN,4627.446205,4627.446223,0.018000
ksoftirqd/1,RUN,4628.065270,4628.065274,0.004000
ksoftirqd/1,RUN,4628.797376,4628.797383,0.007000
ksoftirqd/1,RUN,4629.079400,4629.079407,0.007000
ksoftirqd/1,RUN,4629.634501,4629.634516,0.015000
ksoftirqd/1,RUN,4629.962514,4629.962516,0.002000
ksoftirqd/1,RUN,4630.465533,4630.465539,0.006000
ksoftirqd/1,RUN,4631.187643,4631.187649,0.006000
ksoftirqd/1,RUN,4631.579685,4631.579691,0.006000
ksoftirqd/1,RUN,4631.781670,4631.781679,0.009000
ksoftirqd/1,RUN,4631.797697,4631.797704,0.007000
ksoftirqd/1,RUN,4632.390760,4632.390763,0.003000
ksoftirqd/1,RUN,4632.564757,4632.564761,0.004000
ksoftirqd/1,RUN,4633.061821,4633.061823,0.002000
ksoftirqd/1,RUN,4634.050953,4634.050956,0.003000
ksoftirqd/1,RUN,4634.189027,4634.189030,0.003000
ksoftirqd/1,RUN,4634.422969,4634.422972,0.003000
ksoftirqd/1,RUN,4634.454995,4634.454997,0.002000
ksoftirqd/1,RUN,4634.463966,4634.463969,0.003000
ksoftirqd/1,RUN,4634.575049,4634.575052,0.003000
ksoftirqd/1,RUN,4635.363059,4635.363061,0.002000
ksoftirqd/1,RUN,4635.530112,4635.530114,0.002000
ksoftirqd/1,RUN,4635.611171,4635.611176,0.005000
ksoftirqd/1,RUN,4635.754104,4635.754106,0.002000
ksoftirqd/1,RUN,4635.964150,4635.964154,0.004000
ksoftirqd/1,RUN,4636.063164,4636.063168,0.004000
ksoftirqd/1,RUN,4636.457209,4636.457211,0.002000
ksoftirqd/1,RUN,4637.158345,4637.158349,0.004000
ksoftirqd/1,RUN,4637.310304,4637.310307,0.003000
ksoftirqd/1,RUN,4637.401315,4637.401331,0.016000
ksoftirqd/1,RUN,4637.581355,4637.581360,0.005000
ksoftirqd/1,RUN,4637.796349,4637.796351,0.002000
ksoftirqd/1,RUN,4638.051394,4638.051396,0.002000
ksoftirqd/1,RUN,4638.054397,4638.054399,0.002000
ksoftirqd/1,RUN,4638.452444,4638.452448,0.004000
ksoftirqd/1,RUN,4639.569541,4639.569546,0.005000
ksoftirqd/1,RUN,4639.615582,4639.615588,0.006000
ksoftirqd/1,SLEEP,4626.329121,4626.382093,52.972000
ksoftirqd/1,SLEEP,4626.382103,4626.800130,418.027000
ksoftirqd/1,SLEEP,4626.800135,4627.446205,646.070000
ksoftirqd/1,SLEEP,4627.446223,4628.065270,619.047000
ksoftirqd/1,SLEEP,4628.065274,4628.797376,732.102000
ksoftirqd/1,SLEEP,4628.797383,4629.079400,282.017000
ksoftirqd/1,SLEEP,4629.079407,4629.634501,555.094000
ksoftirqd/1,SLEEP,4629.634516,4629.962514,327.998000
ksoftirqd/1,SLEEP,4629.962516,4630.465533,503.017000
ksoftirqd/1,SLEEP,4630.465539,4631.187643,722.104000
ksoftirqd/1,SLEEP,4631.187649,4631.579685,392.036000
ksoftirqd/1,SLEEP,4631.579691,4631.781670,201.979000
ksoftirqd/1,SLEEP,4631.781679,4631.797697,16.018000
ksoftirqd/1,SLEEP,4631.797704,4632.390760,593.056000
ksoftirqd/1,SLEEP,4632.390763,4632.564757,173.994000
ksoftirqd/1,SLEEP,4632.564761,4633.061821,497.060000
ksoftirqd/1,SLEEP,4633.061823,4634.050953,989.130000
ksoftirqd/1,SLEEP,4634.050956,4634.189027,138.071000
ksoftirqd/1,SLEEP,4634.189030,4634.422969,233.939000
ksoftirqd/1,SLEEP,4634.422972,4634.454995,32.023000
ksoftirqd/1,SLEEP,4634.454997,4634.463966,8.969000
ksoftirqd/1,SLEEP,4634.463969,4634.575049,111.080000
ksoftirqd/1,SLEEP,4634.575052,4635.363059,788.007000
ksoftirqd/1,SLEEP,4635.363061,4635.530112,167.051000
ksoftirqd/1,SLEEP,4635.530114,4635.611171,81.057000
ksoftirqd/1,SLEEP,4635.611176,4635.754104,142.928000
ksoftirqd/1,SLEEP,4635.754106,4635.964150,210.044000
ksoftirqd/1,SLEEP,4635.964154,4636.063164,99.010000
ksoftirqd/1,SLEEP,4636.063168,4636.457209,394.041000
ksoftirqd/1,SLEEP,4636.457211,4637.158345,701.134000
ksoftirqd/1,SLEEP,4637.158349,4637.310304,151.955000
ksoftirqd/1,SLEEP,4637.310307,4637.401315,91.008000
ksoftirqd/1,SLEEP,4637.401331,4637.581355,180.024000
ksoftirqd/1,SLEEP,4637.581360,4637.796349,214.989000
ksoftirqd/1,SLEEP,4637.796351,4638.051394,255.043000
ksoftirqd/1,SLEEP,4638.051396,4638.054397,3.001000
ksoftirqd/1,SLEEP,4638.054399,4638.452444,398.045000
ksoftirqd/1,SLEEP,4638.452448,4639.569541,1117.093000
ksoftirqd/1,SLEEP,4639.569546,4639.615582,46.036000
ksoftirqd/1,STAT_PERIOD,0,0,0.000000
ksoftirqd/1,STAT_MEASURED,0,0,-1.000000
ksoftirqd/1,STAT_DEADLINE,0,0,0.000000
ksoftirqd/1,STAT_WCET,0,0,0.018000
ksoftirqd/1,STAT_ACET,0,0,0.005250
ksoftirqd/1,STAT_JITTER,0,0,-1.000000
ksoftirqd/1,STAT_UTIL,0,0,0.000015
ksoftirqd/1,STAT_NRUN,0,0,40
ksoftirqd/1,STAT_NPRE,0,0,0
ksoftirqd/1,STAT_NSLP,0,0,39
ksoftirqd/1,STAT_NMISS,0,0,0
