task,type,start,end,duration_ms
Activity_1,RUN,9949.696119,9949.730146,34.027000
Activity_1,RUN,9949.730440,9949.772929,42.489000
Activity_1,RUN,9949.773025,9949.773081,0.056000
Activity_1,RUN,9949.773131,9949.773141,0.010000
Activity_1,RUN,9949.773175,9949.773472,0.297000
Activity_1,RUN,9949.773739,9949.774750,1.011000
Activity_1,RUN,9949.774991,9949.832584,57.593000
Activity_1,RUN,9949.832908,9949.843943,11.035000
Activity_1,RUN,9950.296189,9950.302674,6.485000
Activity_1,RUN,9950.302977,9950.316466,13.489000
Activity_1,RUN,9950.316547,9950.316905,0.358000
Activity_1,RUN,9950.317139,9950.337160,20.021000
Activity_1,RUN,9950.337430,9950.344570,7.140000
Activity_1,RUN,9950.344824,9950.345446,0.622000
Activity_1,RUN,9950.345675,9950.365092,19.417000
Activity_1,RUN,9950.365372,9950.401831,36.459000
Activity_1,RUN,9950.896214,9950.958991,62.777000
Activity_1,RUN,9950.959285,9950.959926,0.641000
Activity_1,RUN,9950.960156,9950.960350,0.194000
Activity_1,RUN,9950.960616,9950.963087,2.471000
Activity_1,RUN,9950.963924,9950.965446,1.522000
Activity_1,RUN,9950.965981,9950.966199,0.218000
Activity_1,RUN,9950.966288,9950.966293,0.005000
Activity_1,RUN,9950.966358,9950.970578,4.220000
Activity_1,RUN,9950.970658,9950.970722,0.064000
Activity_1,RUN,9950.970749,9950.973202,2.453000
Activity_1,RUN,9950.973275,9950.977967,4.692000
Activity_1,RUN,9950.978261,9950.988668,10.407000
Activity_1,RUN,9950.988949,9950.988978,0.029000
Activity_1,RUN,9950.989246,9950.989864,0.618000
Activity_1,RUN,9950.990094,9951.015724,25.630000
Activity_1,RUN,9951.496215,9951.501874,5.659000
Activity_1,RUN,9951.502169,9951.573403,71.234000
Activity_1,RUN,9951.573698,9951.574227,0.529000
Activity_1,RUN,9951.574453,9951.593866,19.413000
Activity_1,RUN,9951.594096,9951.610318,16.222000
Activity_1,RUN,9952.096204,9952.136878,40.674000
Activity_1,RUN,9952.136917,9952.168432,31.515000
Activity_1,RUN,9952.168472,9952.168552,0.080000
Activity_1,RUN,9952.168844,9952.168859,0.015000
Activity_1,RUN,9952.168920,9952.168988,0.068000
Activity_1,RUN,9952.169020,9952.169063,0.043000
Activity_1,RUN,9952.169096,9952.169421,0.325000
Activity_1,RUN,9952.169457,9952.174104,4.647000
Activity_1,RUN,9952.174137,9952.174462,0.325000
Activity_1,RUN,9952.174500,9952.174822,0.322000
Activity_1,RUN,9952.174849,9952.175165,0.316000
Activity_1,RUN,9952.175199,9952.184149,8.950000
Activity_1,RUN,9952.184177,9952.184415,0.238000
Activity_1,PREEMPT,9949.730146,9949.730440,0.294000
Activity_1,PREEMPT,9949.772929,9949.773025,0.096000
Activity_1,PREEMPT,9949.773081,9949.773131,0.050000
Activity_1,PREEMPT,9949.773141,9949.773175,0.034000
Activity_1,PREEMPT,9949.773472,9949.773739,0.267000
Activity_1,PREEMPT,9949.774750,9949.774991,0.241000
Activity_1,PREEMPT,9949.832584,9949.832908,0.324000
Activity_1,SLEEP,9949.843943,9950.296189,452.246000
Activity_1,PREEMPT,9950.302674,9950.302977,0.303000
Activity_1,PREEMPT,9950.316466,9950.316547,0.081000
Activity_1,PREEMPT,9950.316905,9950.317139,0.234000
Activity_1,PREEMPT,9950.337160,9950.337430,0.270000
Activity_1,PREEMPT,9950.344570,9950.344824,0.254000
Activity_1,PREEMPT,9950.345446,9950.345675,0.229000
Activity_1,PREEMPT,9950.365092,9950.365372,0.280000
Activity_1,SLEEP,9950.401831,9950.896214,494.383000
Activity_1,PREEMPT,9950.958991,9950.959285,0.294000
Activity_1,PREEMPT,9950.959926,9950.960156,0.230000
Activity_1,PREEMPT,9950.960350,9950.960616,0.266000
Activity_1,PREEMPT,9950.963087,9950.963924,0.837000
Activity_1,PREEMPT,9950.965446,9950.965981,0.535000
Activity_1,PREEMPT,9950.966199,9950.966288,0.089000
Activity_1,PREEMPT,9950.966293,9950.966358,0.065000
Activity_1,PREEMPT,9950.970578,9950.970658,0.080000
Activity_1,PREEMPT,9950.970722,9950.970749,0.027000
Activity_1,PREEMPT,9950.973202,9950.973275,0.073000
Activity_1,PREEMPT,9950.977967,9950.978261,0.294000
Activity_1,PREEMPT,9950.988668,9950.988949,0.281000
Activity_1,PREEMPT,9950.988978,9950.989246,0.268000
Activity_1,PREEMPT,9950.989864,9950.990094,0.230000
Activity_1,SLEEP,9951.015724,9951.496215,480.491000
Activity_1,PREEMPT,9951.501874,9951.502169,0.295000
Activity_1,PREEMPT,9951.573403,9951.573698,0.295000
Activity_1,PREEMPT,9951.574227,9951.574453,0.226000
Activity_1,PREEMPT,9951.593866,9951.594096,0.230000
Activity_1,SLEEP,9951.610318,9952.096204,485.886000
Activity_1,PREEMPT,9952.136878,9952.136917,0.039000
Activity_1,PREEMPT,9952.168432,9952.168472,0.040000
Activity_1,PREEMPT,9952.168552,9952.168844,0.292000
Activity_1,PREEMPT,9952.168859,9952.168920,0.061000
Activity_1,PREEMPT,9952.168988,9952.169020,0.032000
Activity_1,PREEMPT,9952.169063,9952.169096,0.033000
Activity_1,PREEMPT,9952.169421,9952.169457,0.036000
Activity_1,PREEMPT,9952.174104,9952.174137,0.033000
Activity_1,PREEMPT,9952.174462,9952.174500,0.038000
Activity_1,PREEMPT,9952.174822,9952.174849,0.027000
Activity_1,PREEMPT,9952.175165,9952.175199,0.034000
Activity_1,PREEMPT,9952.184149,9952.184177,0.028000
Activity_1,MARKER_PERIOD_START_Activity_1,9949.696191,9949.696191,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,9949.696193,9949.696193,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,9949.843904,9949.843904,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,9949.843935,9949.843935,0.0
Activity_1,MARKER_PERIOD_END_Activity_1,9950.296202,9950.296202,0.0
Activity_1,MARKER_PERIOD_START_Activity_1,9950.296204,9950.296204,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,9950.296206,9950.296206,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,9950.401797,9950.401797,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,9950.401825,9950.401825,0.0
Activity_1,MARKER_PERIOD_END_Activity_1,9950.896238,9950.896238,0.0
Activity_1,MARKER_PERIOD_START_Activity_1,9950.896241,9950.896241,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,9950.896243,9950.896243,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,9951.015698,9951.015698,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,9951.015718,9951.015718,0.0
Activity_1,MARKER_PERIOD_END_Activity_1,9951.496238,9951.496238,0.0
Activity_1,MARKER_PERIOD_START_Activity_1,9951.496240,9951.496240,0.0
