task,type,start,end,duration_ms
Activity_1,RUN,10146.094207,10146.094232,0.025000
Activity_1,RUN,10146.094248,10146.094260,0.012000
Activity_1,RUN,10146.094274,10146.094435,0.161000
Activity_1,RUN,10146.288861,10146.394444,105.583000
Activity_1,RUN,10146.562501,10146.694441,131.940000
Activity_1,RUN,10146.864845,10146.881706,16.861000
Activity_1,RUN,10146.881710,10146.881715,0.005000
Activity_1,RUN,10147.294313,10147.294435,0.122000
Activity_1,RUN,10147.484832,10147.733009,248.177000
Activity_1,RUN,10147.894300,10148.049203,154.903000
Activity_1,RUN,10148.049206,10148.143453,94.247000
Activity_1,RUN,10148.494293,10148.741663,247.370000
Activity_1,RUN,10149.094293,10149.368734,274.441000
Activity_1,RUN,10149.694378,10149.973164,278.786000
Activity_1,PREEMPT,10146.094232,10146.094248,0.016000
Activity_1,SLEEP,10146.094260,10146.094274,0.014000
Activity_1,PREEMPT,10146.094435,10146.288861,194.426000
Activity_1,PREEMPT,10146.394444,10146.562501,168.057000
Activity_1,PREEMPT,10146.694441,10146.864845,170.404000
Activity_1,SLEEP,10146.881706,10146.881710,0.004000
Activity_1,SLEEP,10146.881715,10147.294313,412.598000
Activity_1,PREEMPT,10147.294435,10147.484832,190.397000
Activity_1,SLEEP,10147.733009,10147.894300,161.291000
Activity_1,PREEMPT,10148.049203,10148.049206,0.003000
Activity_1,SLEEP,10148.143453,10148.494293,350.840000
Activity_1,SLEEP,10148.741663,10149.094293,352.630000
Activity_1,SLEEP,10149.368734,10149.694378,325.644000
Activity_1,MARKER_PERIOD_START_Activity_1,10146.094334,10146.094334,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,10146.094337,10146.094337,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,10146.881689,10146.881689,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,10146.881702,10146.881702,0.0
Activity_1,MARKER_PERIOD_END_Activity_1,10146.881712,10146.881712,0.0
Activity_1,MARKER_PERIOD_START_Activity_1,10146.881712,10146.881712,0.0
Activity_1,MARKER_PERIOD_END_Activity_1,10147.294329,10147.294329,0.0
Activity_1,MARKER_PERIOD_START_Activity_1,10147.294332,10147.294332,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,10147.294333,10147.294333,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,10147.732988,10147.732988,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,10147.733004,10147.733004,0.0
Activity_1,MARKER_PERIOD_END_Activity_1,10147.894309,10147.894309,0.0
Activity_1,MARKER_PERIOD_START_Activity_1,10147.894311,10147.894311,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,10147.894312,10147.894312,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,10148.143426,10148.143426,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,10148.143447,10148.143447,0.0
Activity_1,MARKER_PERIOD_END_Activity_1,10148.494301,10148.494301,0.0
Activity_1,MARKER_PERIOD_START_Activity_1,10148.494302,10148.494302,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,10148.494303,10148.494303,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,10148.741641,10148.741641,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,10148.741658,10148.741658,0.0
Activity_1,MARKER_PERIOD_END_Activity_1,10149.094311,10149.094311,0.0
Activity_1,MARKER_PERIOD_START_Activity_1,10149.094313,10149.094313,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,10149.094315,10149.094315,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,10149.368706,10149.368706,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,10149.368728,10149.368728,0.0
Activity_1,MARKER_PERIOD_END_Activity_1,10149.694398,10149.694398,0.0
Activity_1,MARKER_PERIOD_START_Activity_1,10149.694400,10149.694400,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,10149.694402,10149.694402,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,10149.973131,10149.973131,0.0
Activity_1,MARKER_INVERSION_START_Activity_1,10149.973156,10149.973156,0.0
Activity_1,STAT_PERIOD,0,0,600.000000
Activity_1,STAT_MEASURED,0,0,600.011000
Activity_1,STAT_DEADLINE,0,0,600.000000
Activity_1,STAT_WCET,0,0,274.441000
Activity_1,STAT_ACET,0,0,212.293667
Activity_1,STAT_JITTER,0,0,108.183322
Activity_1,STAT_UTIL,0,0,0.431287
Activity_1,STAT_NRUN,0,0,14
Activity_1,STAT_NPRE,0,0,6
Activity_1,STAT_NSLP,0,0,7
Activity_1,STAT_NMISS,0,0,1
Activity_1,STAT_WSLACK,0,0,-187.355000
Activity_1,STAT_HGAPS,0,0,1.000000
Activity_1,STAT_NGAPS,0,0,13
Activity_1,STAT_MAXGAP,0,0,412.598000
Activity_1,STAT_RUNTOT,0,0,1552.633000
Activity_1,STAT_PRETOT,0,0,723.303000
Activity_1,STAT_SLPTOT,0,0,1603.021000
Activity_2,RUN,10146.094387,10146.094404,0.017000
Activity_2,RUN,10146.094435,10146.288861,194.426000
Activity_2,RUN,10146.394444,10146.562501,168.057000
Activity_2,RUN,10146.694441,10146.864845,170.404000
Activity_2,RUN,10146.994463,10147.192163,197.700000
Activity_2,RUN,10147.294435,10147.484832,190.397000
Activity_2,RUN,10147.733009,10147.733015,0.006000
Activity_2,SLEEP,10146.094404,10146.094435,0.031000
Activity_2,SLEEP,10146.288861,10146.394444,105.583000
Activity_2,SLEEP,10146.562501,10146.694441,131.940000
Activity_2,SLEEP,10146.864845,10146.994463,129.618000
Activity_2,SLEEP,10147.192163,10147.294435,102.272000
Activity_2,PREEMPT,10147.484832,10147.733009,248.177000
Activity_2,MARKER_PERIOD_START_Activity_2,10146.094444,10146.094444,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,10146.094446,10146.094446,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,10146.288777,10146.288777,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,10146.288855,10146.288855,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,10146.394452,10146.394452,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,10146.394453,10146.394453,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,10146.394454,10146.394454,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,10146.562479,10146.562479,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,10146.562495,10146.562495,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,10146.694449,10146.694449,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,10146.694450,10146.694450,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,10146.694451,10146.694451,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,10146.864824,10146.864824,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,10146.864840,10146.864840,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,10146.994481,10146.994481,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,10146.994483,10146.994483,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,10146.994485,10146.994485,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,10147.192141,10147.192141,0.0
