task,type,start,end,duration_ms
DDS_Comm,RUN,21144.143642,21144.143837,0.195000
DDS_Comm,STAT_PERIOD,0,0,0.000000
DDS_Comm,STAT_MEASURED,0,0,-1.000000
DDS_Comm,STAT_DEADLINE,0,0,0.000000
DDS_Comm,STAT_WCET,0,0,0.195000
DDS_Comm,STAT_ACET,0,0,0.195000
DDS_Comm,STAT_JITTER,0,0,-1.000000
DDS_Comm,STAT_UTIL,0,0,0.000154
DDS_Comm,STAT_NRUN,0,0,1
DDS_Comm,STAT_NPRE,0,0,0
DDS_Comm,STAT_NSLP,0,0,0
DDS_Comm,STAT_NMISS,0,0,0
DDS_Comm,STAT_WSLACK,0,0,-999999.000000
DDS_Comm,STAT_HGAPS,0,0,0.000000
DDS_Comm,STAT_NGAPS,0,0,0
DDS_Comm,STAT_MAXGAP,0,0,0.000000
DDS_Comm,STAT_RUNTOT,0,0,0.195000
DDS_Comm,STAT_PRETOT,0,0,0.000000
DDS_Comm,STAT_SLPTOT,0,0,0.000000
Activity_1,RUN,21143.828522,21143.828545,0.023000
Activity_1,RUN,21143.828564,21143.828575,0.011000
Activity_1,RUN,21143.828591,21143.834777,6.186000
Activity_1,RUN,21143.834856,21143.836014,1.158000
Activity_1,RUN,21143.836111,21143.886209,50.098000
Activity_1,RUN,21143.886261,21143.887446,1.185000
Activity_1,RUN,21143.887550,21143.887667,0.117000
Activity_1,RUN,21143.887708,21143.887852,0.144000
Activity_1,RUN,21143.887881,21143.888037,0.156000
Activity_1,RUN,21143.888078,21143.906474,18.396000
Activity_1,RUN,21143.906575,21143.937171,30.596000
Activity_1,RUN,21143.937222,21143.939973,2.751000
Activity_1,RUN,21143.940000,21143.941037,1.037000
Activity_1,RUN,21143.941074,21143.974042,32.968000
Activity_1,RUN,21143.974121,21143.974244,0.123000
Activity_1,RUN,21143.974287,21143.984604,10.317000
Activity_1,RUN,21143.984647,21143.984667,0.020000
Activity_1,RUN,21143.984694,21143.985019,0.325000
Activity_1,RUN,21143.985056,21143.988667,3.611000
Activity_1,RUN,21143.988702,21144.015142,26.440000
Activity_1,RUN,21144.015223,21144.015276,0.053000
Activity_1,RUN,21144.015314,21144.015604,0.290000
Activity_1,RUN,21144.015641,21144.015711,0.070000
Activity_1,RUN,21144.015758,21144.039555,23.797000
Activity_1,RUN,21144.039605,21144.091145,51.540000
Activity_1,RUN,21144.091183,21144.092442,1.259000
Activity_1,RUN,21145.081056,21145.081206,0.150000
Activity_1,PREEMPT,21143.828545,21143.828564,0.019000
Activity_1,SLEEP,21143.828575,21143.828591,0.016000
Activity_1,PREEMPT,21143.834777,21143.834856,0.079000
Activity_1,PREEMPT,21143.836014,21143.836111,0.097000
Activity_1,PREEMPT,21143.886209,21143.886261,0.052000
Activity_1,PREEMPT,21143.887446,21143.887550,0.104000
Activity_1,PREEMPT,21143.887667,21143.887708,0.041000
Activity_1,PREEMPT,21143.887852,21143.887881,0.029000
Activity_1,PREEMPT,21143.888037,21143.888078,0.041000
Activity_1,PREEMPT,21143.906474,21143.906575,0.101000
Activity_1,PREEMPT,21143.937171,21143.937222,0.051000
Activity_1,PREEMPT,21143.939973,21143.940000,0.027000
Activity_1,PREEMPT,21143.941037,21143.941074,0.037000
Activity_1,PREEMPT,21143.974042,21143.974121,0.079000
Activity_1,PREEMPT,21143.974244,21143.974287,0.043000
Activity_1,PREEMPT,21143.984604,21143.984647,0.043000
Activity_1,PREEMPT,21143.984667,21143.984694,0.027000
Activity_1,PREEMPT,21143.985019,21143.985056,0.037000
Activity_1,PREEMPT,21143.988667,21143.988702,0.035000
Activity_1,PREEMPT,21144.015142,21144.015223,0.081000
Activity_1,PREEMPT,21144.015276,21144.015314,0.038000
Activity_1,PREEMPT,21144.015604,21144.015641,0.037000
Activity_1,PREEMPT,21144.015711,21144.015758,0.047000
Activity_1,PREEMPT,21144.039555,21144.039605,0.050000
Activity_1,PREEMPT,21144.091145,21144.091183,0.038000
Activity_1,SLEEP,21144.092442,21145.081056,988.614000
Activity_1,MARKER_PERIOD_START_Activity_1,21143.828671,21143.828671,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,21143.828673,21143.828673,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,21144.092423,21144.092423,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,21144.092439,21144.092439,0.0
Activity_1,STAT_PERIOD,0,0,2000.000000
Activity_1,STAT_MEASURED,0,0,-1.000000
Activity_1,STAT_DEADLINE,0,0,2000.000000
Activity_1,STAT_WCET,0,0,51.540000
Activity_1,STAT_ACET,0,0,9.734111
Activity_1,STAT_JITTER,0,0,-1.000000
Activity_1,STAT_UTIL,0,0,0.207997
Activity_1,STAT_NRUN,0,0,27
Activity_1,STAT_NPRE,0,0,24
Activity_1,STAT_NSLP,0,0,2
Activity_1,STAT_NMISS,0,0,0
Activity_1,STAT_WSLACK,0,0,1736.248000
Activity_1,STAT_HGAPS,0,0,1.000000
Activity_1,STAT_NGAPS,0,0,26
Activity_1,STAT_MAXGAP,0,0,988.614000
Activity_1,STAT_RUNTOT,0,0,262.821000
Activity_1,STAT_PRETOT,0,0,1.233000
Activity_1,STAT_SLPTOT,0,0,988.630000
Activity_2,RUN,21143.828711,21143.963889,135.178000
Activity_2,RUN,21144.078738,21144.169932,91.194000
Activity_2,RUN,21144.328747,21144.442916,114.169000
Activity_2,RUN,21144.578753,21144.691499,112.746000
Activity_2,RUN,21144.828753,21144.944805,116.052000
Activity_2,RUN,21145.078750,21145.081082,2.332000
Activity_2,SLEEP,21143.963889,21144.078738,114.849000
Activity_2,SLEEP,21144.169932,21144.328747,158.815000
Activity_2,SLEEP,21144.442916,21144.578753,135.837000
Activity_2,SLEEP,21144.691499,21144.828753,137.254000
Activity_2,SLEEP,21144.944805,21145.078750,133.945000
Activity_2,MARKER_PERIOD_START_Activity_2,21143.828734,21143.828734,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,21143.828737,21143.828737,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,21143.963812,21143.963812,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,21143.963884,21143.963884,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,21144.078748,21144.078748,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,21144.078749,21144.078749,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,21144.078750,21144.078750,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,21144.169899,21144.169899,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,21144.169923,21144.169923,0.0
