task,type,start,end,duration_ms
Activity_1,RUN,195.290775,195.290798,0.023000
Activity_1,RUN,195.290812,195.290827,0.015000
Activity_1,RUN,195.290869,195.333504,42.635000
Activity_1,RUN,195.333744,195.430280,96.536000
Activity_1,RUN,197.291064,197.381347,90.283000
Activity_1,RUN,197.381641,197.430015,48.374000
Activity_1,RUN,199.290954,199.326924,35.970000
Activity_1,RUN,199.327218,199.429340,102.122000
Activity_1,RUN,199.429572,199.431713,2.141000
Activity_1,RUN,200.475219,200.475288,0.069000
Activity_1,PREEMPT,195.290798,195.290812,0.014000
Activity_1,SLEEP,195.290827,195.290869,0.042000
Activity_1,PREEMPT,195.333504,195.333744,0.240000
Activity_1,SLEEP,195.430280,197.291064,1860.784000
Activity_1,PREEMPT,197.381347,197.381641,0.294000
Activity_1,SLEEP,197.430015,199.290954,1860.939000
Activity_1,PREEMPT,199.326924,199.327218,0.294000
Activity_1,PREEMPT,199.429340,199.429572,0.232000
Activity_1,SLEEP,199.431713,200.475219,1043.506000
Activity_1,MARKER_PERIOD_START_Activity_1,195.290918,195.290918,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,195.290920,195.290920,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,195.430267,195.430267,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,195.430278,195.430278,0.0
Activity_1,MARKER_PERIOD_END_Activity_1,197.291090,197.291090,0.0
Activity_1,MARKER_PERIOD_START_Activity_1,197.291092,197.291092,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,197.291094,197.291094,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,197.430000,197.430000,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,197.430013,197.430013,0.0
Activity_1,MARKER_PERIOD_END_Activity_1,199.290973,199.290973,0.0
Activity_1,MARKER_PERIOD_START_Activity_1,199.290975,199.290975,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,199.290976,199.290976,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,199.431700,199.431700,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,199.431711,199.431711,0.0
Activity_1,STAT_PERIOD,0,0,2000.000000
Activity_1,STAT_MEASURED,0,0,2000.174000
Activity_1,STAT_DEADLINE,0,0,2000.000000
Activity_1,STAT_WCET,0,0,139.148000
Activity_1,STAT_ACET,0,0,138.898000
Activity_1,STAT_JITTER,0,0,0.145500
Activity_1,STAT_UTIL,0,0,0.104542
Activity_1,STAT_NRUN,0,0,10
Activity_1,STAT_NPRE,0,0,5
Activity_1,STAT_NSLP,0,0,4
Activity_1,STAT_NMISS,0,0,0
Activity_1,STAT_WSLACK,0,0,1859.275000
Activity_1,STAT_HGAPS,0,0,1.000000
Activity_1,STAT_NGAPS,0,0,9
Activity_1,STAT_MAXGAP,0,0,1860.939000
Activity_1,STAT_RUNTOT,0,0,418.168000
Activity_1,STAT_PRETOT,0,0,1.074000
Activity_1,STAT_SLPTOT,0,0,4765.271000
Activity_2,RUN,195.290979,195.290998,0.019000
Activity_2,RUN,195.291019,195.348060,57.041000
Activity_2,RUN,195.591057,195.645880,54.823000
Activity_2,RUN,195.891193,195.961425,70.232000
Activity_2,RUN,196.191188,196.261477,70.289000
Activity_2,RUN,196.491188,196.561452,70.264000
Activity_2,RUN,196.791190,196.861357,70.167000
Activity_2,RUN,197.091177,197.160551,69.374000
Activity_2,RUN,197.391063,197.445985,54.922000
Activity_2,RUN,197.691080,197.760833,69.753000
Activity_2,RUN,197.991196,198.061538,70.342000
Activity_2,RUN,198.291202,198.361460,70.258000
Activity_2,RUN,198.591197,198.661476,70.279000
Activity_2,RUN,198.891208,198.961689,70.481000
Activity_2,RUN,199.191215,199.261590,70.375000
Activity_2,RUN,199.491210,199.559879,68.669000
Activity_2,RUN,199.791189,199.862902,71.713000
Activity_2,RUN,200.091217,200.111566,20.349000
Activity_2,RUN,200.111569,200.161242,49.673000
Activity_2,RUN,200.391213,200.461309,70.096000
Activity_2,RUN,200.475266,200.475311,0.045000
Activity_2,SLEEP,195.290998,195.291019,0.021000
Activity_2,SLEEP,195.348060,195.591057,242.997000
Activity_2,SLEEP,195.645880,195.891193,245.313000
Activity_2,SLEEP,195.961425,196.191188,229.763000
Activity_2,SLEEP,196.261477,196.491188,229.711000
Activity_2,SLEEP,196.561452,196.791190,229.738000
Activity_2,SLEEP,196.861357,197.091177,229.820000
Activity_2,SLEEP,197.160551,197.391063,230.512000
Activity_2,SLEEP,197.445985,197.691080,245.095000
Activity_2,SLEEP,197.760833,197.991196,230.363000
Activity_2,SLEEP,198.061538,198.291202,229.664000
Activity_2,SLEEP,198.361460,198.591197,229.737000
Activity_2,SLEEP,198.661476,198.891208,229.732000
Activity_2,SLEEP,198.961689,199.191215,229.526000
Activity_2,SLEEP,199.261590,199.491210,229.620000
Activity_2,SLEEP,199.559879,199.791189,231.310000
Activity_2,SLEEP,199.862902,200.091217,228.315000
Activity_2,PREEMPT,200.111566,200.111569,0.003000
Activity_2,SLEEP,200.161242,200.391213,229.971000
Activity_2,SLEEP,200.461309,200.475266,13.957000
Activity_2,MARKER_PERIOD_START_Activity_2,195.291029,195.291029,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,195.291031,195.291031,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,195.348031,195.348031,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,195.348058,195.348058,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,195.591080,195.591080,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,195.591080,195.591080,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,195.591081,195.591081,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,195.645867,195.645867,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,195.645878,195.645878,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,195.891222,195.891222,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,195.891225,195.891225,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,195.891226,195.891226,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,195.961409,195.961409,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,195.961422,195.961422,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,196.191216,196.191216,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,196.191219,196.191219,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,196.191221,196.191221,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,196.261462,196.261462,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,196.261475,196.261475,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,196.491216,196.491216,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,196.491219,196.491219,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,196.491220,196.491220,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,196.561434,196.561434,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,196.561449,196.561449,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,196.791218,196.791218,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,196.791220,196.791220,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,196.791222,196.791222,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,196.861341,196.861341,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,196.861355,196.861355,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,197.091204,197.091204,0.0
