task,type,start,end,duration_ms
DDS_Publish,RUN,15686.209873,15686.209878,0.005000
DDS_Publish,RUN,15686.209883,15686.247509,37.626000
DDS_Publish,RUN,15686.247783,15686.281277,33.494000
DDS_Publish,RUN,15686.281576,15686.307701,26.125000
DDS_Publish,RUN,15686.307767,15686.308124,0.357000
DDS_Publish,RUN,15686.308363,15686.308551,0.188000
DDS_Publish,RUN,15686.308813,15686.309281,0.468000
DDS_Publish,RUN,15686.309559,15686.334266,24.707000
DDS_Publish,RUN,15686.810036,15686.835650,25.614000
DDS_Publish,RUN,15686.835775,15686.837409,1.634000
DDS_Publish,RUN,15686.837510,15686.837781,0.271000
DDS_Publish,RUN,15686.837904,15686.837949,0.045000
DDS_Publish,RUN,15686.838074,15686.838270,0.196000
DDS_Publish,RUN,15686.838393,15686.838537,0.144000
DDS_Publish,RUN,15686.838661,15686.838706,0.045000
DDS_Publish,RUN,15686.838829,15686.839013,0.184000
DDS_Publish,RUN,15686.839136,15686.839181,0.045000
DDS_Publish,RUN,15686.839308,15686.839525,0.217000
DDS_Publish,RUN,15686.839623,15686.839917,0.294000
DDS_Publish,RUN,15686.840040,15686.840086,0.046000
DDS_Publish,RUN,15686.840209,15686.840404,0.195000
DDS_Publish,RUN,15686.840527,15686.840572,0.045000
DDS_Publish,RUN,15686.840695,15686.840887,0.192000
DDS_Publish,RUN,15686.841010,15686.841055,0.045000
DDS_Publish,RUN,15686.841178,15686.841401,0.223000
DDS_Publish,RUN,15686.841524,15686.841569,0.045000
DDS_Publish,RUN,15686.841692,15686.841887,0.195000
DDS_Publish,RUN,15686.842011,15686.842390,0.379000
DDS_Publish,RUN,15686.842549,15686.842643,0.094000
DDS_Publish,RUN,15686.842766,15686.842812,0.046000
DDS_Publish,RUN,15686.842938,15686.843087,0.149000
DDS_Publish,RUN,15686.843210,15686.843255,0.045000
DDS_Publish,RUN,15686.843378,15686.843571,0.193000
DDS_Publish,RUN,15686.843695,15686.843740,0.045000
DDS_Publish,RUN,15686.843866,15686.844015,0.149000
DDS_Publish,RUN,15686.844137,15686.844183,0.046000
DDS_Publish,RUN,15686.844310,15686.844515,0.205000
DDS_Publish,RUN,15686.844645,15686.844690,0.045000
DDS_Publish,RUN,15686.844789,15686.845396,0.607000
DDS_Publish,RUN,15686.845519,15686.845976,0.457000
DDS_Publish,RUN,15686.846099,15686.846145,0.046000
DDS_Publish,RUN,15686.846269,15686.846481,0.212000
DDS_Publish,RUN,15686.846605,15686.846743,0.138000
DDS_Publish,RUN,15686.846866,15686.846911,0.045000
DDS_Publish,RUN,15686.847034,15686.847223,0.189000
DDS_Publish,RUN,15686.847345,15686.847391,0.046000
DDS_Publish,RUN,15686.847514,15686.847725,0.211000
DDS_Publish,RUN,15686.847824,15686.848121,0.297000
DDS_Publish,RUN,15686.848246,15686.848291,0.045000
DDS_Publish,RUN,15686.848416,15686.848561,0.145000
DDS_Publish,RUN,15686.848684,15686.848729,0.045000
DDS_Publish,RUN,15686.848852,15686.849058,0.206000
DDS_Publish,RUN,15686.849181,15686.849226,0.045000
DDS_Publish,RUN,15686.849349,15686.849564,0.215000
DDS_Publish,RUN,15686.849687,15686.849830,0.143000
DDS_Publish,RUN,15686.849953,15686.849998,0.045000
DDS_Publish,RUN,15686.850121,15686.850166,0.045000
DDS_Publish,RUN,15686.850272,15686.850430,0.158000
DDS_Publish,RUN,15686.850553,15686.850599,0.046000
DDS_Publish,RUN,15686.850731,15686.850878,0.147000
DDS_Publish,RUN,15686.851001,15686.851046,0.045000
DDS_Publish,RUN,15686.851169,15686.851367,0.198000
DDS_Publish,RUN,15686.851490,15686.851536,0.046000
DDS_Publish,RUN,15686.851660,15686.851854,0.194000
DDS_Publish,RUN,15686.851977,15686.852022,0.045000
DDS_Publish,RUN,15686.852149,15686.852296,0.147000
DDS_Publish,RUN,15686.852423,15686.852468,0.045000
DDS_Publish,RUN,15686.852566,15686.852749,0.183000
DDS_Publish,RUN,15686.852872,15686.853127,0.255000
DDS_Publish,RUN,15686.853270,15686.853315,0.045000
DDS_Publish,RUN,15686.853463,15686.853535,0.072000
DDS_Publish,RUN,15686.853658,15686.853795,0.137000
DDS_Publish,RUN,15686.853918,15686.853963,0.045000
DDS_Publish,RUN,15686.854087,15686.854274,0.187000
DDS_Publish,RUN,15686.854397,15686.854442,0.045000
DDS_Publish,RUN,15686.854565,15686.854769,0.204000
DDS_Publish,RUN,15686.854868,15686.855502,0.634000
DDS_Publish,RUN,15686.855624,15686.855670,0.046000
DDS_Publish,RUN,15686.855793,15686.857486,1.693000
DDS_Publish,RUN,15686.857601,15686.895773,38.172000
DDS_Publish,RUN,15686.896013,15686.918497,22.484000
DDS_Publish,RUN,15686.918576,15686.918688,0.112000
DDS_Publish,RUN,15686.918723,15686.918850,0.127000
DDS_Publish,RUN,15686.919238,15686.920275,1.037000
DDS_Publish,RUN,15686.920486,15686.949265,28.779000
DDS_Publish,RUN,15686.949337,15686.949673,0.336000
DDS_Publish,RUN,15686.949943,15686.950039,0.096000
DDS_Publish,RUN,15686.950310,15686.960542,10.232000
DDS_Publish,RUN,15687.409877,15687.510110,100.233000
DDS_Publish,RUN,15687.510340,15687.531539,21.199000
DDS_Publish,RUN,15688.009917,15688.022114,12.197000
DDS_Publish,RUN,15688.022415,15688.124514,102.099000
DDS_Publish,RUN,15688.124755,15688.138696,13.941000
DDS_Publish,RUN,15688.610023,15688.666149,56.126000
DDS_Publish,RUN,15688.666379,15688.666700,0.321000
DDS_Publish,RUN,15688.666935,15688.685695,18.760000
DDS_Publish,RUN,15688.685925,15688.738024,52.099000
DDS_Publish,RUN,15688.738093,15688.738925,0.832000
DDS_Publish,RUN,15688.739442,15688.739543,0.101000
DDS_Publish,RUN,15688.739811,15688.742871,3.060000
DDS_Publish,RUN,15688.743152,15688.748964,5.812000
DDS_Publish,RUN,15689.209902,15689.250932,41.030000
DDS_Publish,RUN,15689.251171,15689.347666,96.495000
DDS_Publish,RUN,15689.810023,15689.865351,55.328000
DDS_Publish,RUN,15689.865589,15689.876880,11.291000
DDS_Publish,RUN,15689.877026,15689.878309,1.283000
DDS_Publish,RUN,15689.878408,15689.879013,0.605000
DDS_Publish,RUN,15689.879137,15689.879182,0.045000
DDS_Publish,RUN,15689.879344,15689.879390,0.046000
DDS_Publish,RUN,15689.879550,15689.879595,0.045000
DDS_Publish,RUN,15689.879718,15689.879764,0.046000
DDS_Publish,RUN,15689.879924,15689.879969,0.045000
DDS_Publish,RUN,15689.880093,15689.880138,0.045000
DDS_Publish,RUN,15689.880317,15689.880363,0.046000
DDS_Publish,RUN,15689.880463,15689.880756,0.293000
DDS_Publish,RUN,15689.880879,15689.880925,0.046000
DDS_Publish,RUN,15689.881086,15689.881133,0.047000
DDS_Publish,RUN,15689.881257,15689.881302,0.045000
DDS_Publish,RUN,15689.881462,15689.881508,0.046000
DDS_Publish,RUN,15689.881630,15689.881677,0.047000
DDS_Publish,RUN,15689.881803,15689.881948,0.145000
DDS_Publish,RUN,15689.882071,15689.882117,0.046000
DDS_Publish,RUN,15689.882279,15689.882325,0.046000
DDS_Publish,RUN,15689.882448,15689.882494,0.046000
DDS_Publish,RUN,15689.882654,15689.882699,0.045000
