task,type,start,end,duration_ms
ksoftirqd/1,RUN,618.436539,618.436554,0.015000
ksoftirqd/1,RUN,618.692556,618.692564,0.008000
ksoftirqd/1,RUN,618.862543,618.862549,0.006000
ksoftirqd/1,RUN,618.989525,618.989528,0.003000
ksoftirqd/1,RUN,619.101541,619.101554,0.013000
ksoftirqd/1,RUN,619.116545,619.116548,0.003000
ksoftirqd/1,RUN,620.376572,620.376591,0.019000
ksoftirqd/1,RUN,620.779965,620.779973,0.008000
ksoftirqd/1,SLEEP,618.436554,618.692556,256.002000
ksoftirqd/1,SLEEP,618.692564,618.862543,169.979000
ksoftirqd/1,SLEEP,618.862549,618.989525,126.976000
ksoftirqd/1,SLEEP,618.989528,619.101541,112.013000
ksoftirqd/1,SLEEP,619.101554,619.116545,14.991000
ksoftirqd/1,SLEEP,619.116548,620.376572,1260.024000
ksoftirqd/1,SLEEP,620.376591,620.779965,403.374000
ksoftirqd/1,STAT_PERIOD,0,0,0.000000
ksoftirqd/1,STAT_MEASURED,0,0,-1.000000
ksoftirqd/1,STAT_DEADLINE,0,0,0.000000
ksoftirqd/1,STAT_WCET,0,0,0.019000
ksoftirqd/1,STAT_ACET,0,0,0.009375
ksoftirqd/1,STAT_JITTER,0,0,-1.000000
ksoftirqd/1,STAT_UTIL,0,0,0.000026
ksoftirqd/1,STAT_NRUN,0,0,8
ksoftirqd/1,STAT_NPRE,0,0,0
ksoftirqd/1,STAT_NSLP,0,0,7
ksoftirqd/1,STAT_NMISS,0,0,0
ksoftirqd/1,STAT_WSLACK,0,0,-999999.000000
ksoftirqd/1,STAT_HGAPS,0,0,1.000000
ksoftirqd/1,STAT_NGAPS,0,0,7
ksoftirqd/1,STAT_MAXGAP,0,0,1260.024000
ksoftirqd/1,STAT_RUNTOT,0,0,0.075000
ksoftirqd/1,STAT_PRETOT,0,0,0.000000
ksoftirqd/1,STAT_SLPTOT,0,0,2343.359000
kworker/1:1H,RUN,618.439382,618.439409,0.027000
kworker/1:1H,STAT_PERIOD,0,0,0.000000
kworker/1:1H,STAT_MEASURED,0,0,-1.000000
kworker/1:1H,STAT_DEADLINE,0,0,0.000000
kworker/1:1H,STAT_WCET,0,0,0.027000
kworker/1:1H,STAT_ACET,0,0,0.027000
kworker/1:1H,STAT_JITTER,0,0,-1.000000
kworker/1:1H,STAT_UTIL,0,0,0.000009
kworker/1:1H,STAT_NRUN,0,0,1
kworker/1:1H,STAT_NPRE,0,0,0
kworker/1:1H,STAT_NSLP,0,0,0
kworker/1:1H,STAT_NMISS,0,0,0
kworker/1:1H,STAT_WSLACK,0,0,-999999.000000
kworker/1:1H,STAT_HGAPS,0,0,0.000000
kworker/1:1H,STAT_NGAPS,0,0,0
kworker/1:1H,STAT_MAXGAP,0,0,0.000000
kworker/1:1H,STAT_RUNTOT,0,0,0.027000
kworker/1:1H,STAT_PRETOT,0,0,0.000000
kworker/1:1H,STAT_SLPTOT,0,0,0.000000
kworker/1:2,RUN,618.436529,618.436539,0.010000
kworker/1:2,RUN,618.692564,618.692573,0.009000
kworker/1:2,RUN,619.102540,619.102568,0.028000
kworker/1:2,RUN,619.381319,619.381349,0.030000
kworker/1:2,RUN,619.603558,619.603565,0.007000
kworker/1:2,RUN,619.605604,619.605608,0.004000
kworker/1:2,RUN,619.666616,619.666654,0.038000
kworker/1:2,RUN,619.780544,619.780551,0.007000
kworker/1:2,RUN,619.844682,619.844692,0.010000
kworker/1:2,RUN,619.853543,619.853548,0.005000
kworker/1:2,RUN,619.855538,619.855543,0.005000
kworker/1:2,RUN,619.908617,619.908626,0.009000
kworker/1:2,RUN,619.972547,619.972556,0.009000
kworker/1:2,RUN,620.101524,620.101528,0.004000
