task,type,start,end,duration_ms
Activity_1,RUN,10015.658587,10015.658612,0.025000
Activity_1,RUN,10015.658653,10015.676852,18.199000
Activity_1,RUN,10015.676926,10015.728629,51.703000
Activity_1,RUN,10015.728684,10015.757482,28.798000
Activity_1,RUN,10015.757764,10015.779308,21.544000
Activity_1,RUN,10015.779603,10015.800500,20.897000
Activity_1,RUN,10016.258744,10016.291316,32.572000
Activity_1,RUN,10016.291542,10016.375270,83.728000
Activity_1,RUN,10016.858753,10016.905742,46.989000
Activity_1,RUN,10016.906036,10016.964594,58.558000
Activity_1,RUN,10017.458754,10017.520124,61.370000
Activity_1,RUN,10017.520419,10017.566822,46.403000
Activity_1,RUN,10018.058761,10018.134552,75.791000
Activity_1,RUN,10018.134845,10018.176846,42.001000
Activity_1,SLEEP,10015.658612,10015.658653,0.041000
Activity_1,PREEMPT,10015.676852,10015.676926,0.074000
Activity_1,PREEMPT,10015.728629,10015.728684,0.055000
Activity_1,PREEMPT,10015.757482,10015.757764,0.282000
Activity_1,PREEMPT,10015.779308,10015.779603,0.295000
Activity_1,SLEEP,10015.800500,10016.258744,458.244000
Activity_1,PREEMPT,10016.291316,10016.291542,0.226000
Activity_1,SLEEP,10016.375270,10016.858753,483.483000
Activity_1,PREEMPT,10016.905742,10016.906036,0.294000
Activity_1,SLEEP,10016.964594,10017.458754,494.160000
Activity_1,PREEMPT,10017.520124,10017.520419,0.295000
Activity_1,SLEEP,10017.566822,10018.058761,491.939000
Activity_1,PREEMPT,10018.134552,10018.134845,0.293000
Activity_1,MARKER_PERIOD_START_Activity_1,10015.658741,10015.658741,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,10015.658744,10015.658744,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,10015.800393,10015.800393,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,10015.800492,10015.800492,0.0
Activity_1,MARKER_PERIOD_END_Activity_1,10016.258763,10016.258763,0.0
Activity_1,MARKER_PERIOD_START_Activity_1,10016.258765,10016.258765,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,10016.258767,10016.258767,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,10016.375242,10016.375242,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,10016.375263,10016.375263,0.0
Activity_1,MARKER_PERIOD_END_Activity_1,10016.858777,10016.858777,0.0
Activity_1,MARKER_PERIOD_START_Activity_1,10016.858779,10016.858779,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,10016.858781,10016.858781,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,10016.964572,10016.964572,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,10016.964588,10016.964588,0.0
Activity_1,MARKER_PERIOD_END_Activity_1,10017.458775,10017.458775,0.0
Activity_1,MARKER_PERIOD_START_Activity_1,10017.458777,10017.458777,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,10017.458778,10017.458778,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,10017.566793,10017.566793,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,10017.566815,10017.566815,0.0
Activity_1,MARKER_PERIOD_END_Activity_1,10018.058784,10018.058784,0.0
Activity_1,MARKER_PERIOD_START_Activity_1,10018.058786,10018.058786,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,10018.058787,10018.058787,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,10018.176809,10018.176809,0.0
Activity_1,MARKER_INVERSION_START_Activity_1,10018.176836,10018.176836,0.0
Activity_1,STAT_PERIOD,0,0,600.000000
Activity_1,STAT_MEASURED,0,0,600.014000
Activity_1,STAT_DEADLINE,0,0,600.000000
Activity_1,STAT_WCET,0,0,141.072000
Activity_1,STAT_ACET,0,0,117.672500
Activity_1,STAT_JITTER,0,0,0.009364
Activity_1,STAT_UTIL,0,0,0.245241
Activity_1,STAT_NRUN,0,0,14
Activity_1,STAT_NPRE,0,0,8
Activity_1,STAT_NSLP,0,0,5
Activity_1,STAT_NMISS,0,0,0
Activity_1,STAT_WSLACK,0,0,458.348000
Activity_1,STAT_HGAPS,0,0,1.000000
Activity_1,STAT_NGAPS,0,0,13
Activity_1,STAT_MAXGAP,0,0,494.160000
Activity_1,STAT_RUNTOT,0,0,588.578000
Activity_1,STAT_PRETOT,0,0,1.814000
