task,type,start,end,duration_ms
Activity_1,RUN,15892.654056,15892.654247,0.191000
Activity_1,RUN,15892.654383,15892.654633,0.250000
Activity_1,RUN,15892.654756,15892.654803,0.047000
Activity_1,RUN,15892.654943,15892.655122,0.179000
Activity_1,RUN,15892.655246,15892.655291,0.045000
Activity_1,RUN,15892.655436,15892.655634,0.198000
Activity_1,RUN,15892.655758,15892.655803,0.045000
Activity_1,RUN,15892.655929,15892.656080,0.151000
Activity_1,RUN,15892.656204,15892.656250,0.046000
Activity_1,RUN,15892.656400,15892.656462,0.062000
Activity_1,RUN,15892.656585,15892.656630,0.045000
Activity_1,RUN,15892.656729,15892.657261,0.532000
Activity_1,RUN,15892.657402,15892.657624,0.222000
Activity_1,RUN,15892.657747,15892.657793,0.046000
Activity_1,RUN,15892.657916,15892.658139,0.223000
Activity_1,RUN,15892.658262,15892.658308,0.046000
Activity_1,RUN,15892.658465,15892.658644,0.179000
Activity_1,RUN,15892.658768,15892.658813,0.045000
Activity_1,RUN,15892.658953,15892.659163,0.210000
Activity_1,RUN,15892.659286,15892.659333,0.047000
Activity_1,RUN,15892.659489,15892.659597,0.108000
Activity_1,RUN,15892.659711,15892.659946,0.235000
Activity_1,RUN,15892.660069,15892.660115,0.046000
Activity_1,RUN,15892.660589,15892.660598,0.009000
Activity_1,RUN,15892.660915,15892.660955,0.040000
Activity_1,RUN,15892.661046,15892.661092,0.046000
Activity_1,RUN,15892.661252,15892.661297,0.045000
Activity_1,RUN,15892.661439,15892.661484,0.045000
Activity_1,RUN,15892.661661,15892.661707,0.046000
Activity_1,RUN,15892.661823,15892.662096,0.273000
Activity_1,RUN,15892.662220,15892.662266,0.046000
Activity_1,RUN,15892.662390,15892.662624,0.234000
Activity_1,RUN,15892.662750,15892.662795,0.045000
Activity_1,RUN,15892.662921,15892.663062,0.141000
Activity_1,RUN,15892.663185,15892.663231,0.046000
Activity_1,RUN,15892.663375,15892.663595,0.220000
Activity_1,RUN,15892.663718,15892.663862,0.144000
Activity_1,RUN,15892.663986,15892.664031,0.045000
Activity_1,RUN,15892.664154,15892.664413,0.259000
Activity_1,RUN,15892.664553,15892.664599,0.046000
Activity_1,RUN,15892.664739,15892.664979,0.240000
Activity_1,RUN,15892.665102,15892.665148,0.046000
Activity_1,RUN,15892.665291,15892.665472,0.181000
Activity_1,RUN,15892.665595,15892.665640,0.045000
Activity_1,RUN,15892.665764,15892.665956,0.192000
Activity_1,RUN,15892.666079,15892.666124,0.045000
Activity_1,RUN,15892.666250,15892.666396,0.146000
Activity_1,RUN,15892.666519,15892.666750,0.231000
Activity_1,RUN,15892.666873,15892.667109,0.236000
Activity_1,RUN,15892.667232,15892.667278,0.046000
Activity_1,RUN,15892.667405,15892.667558,0.153000
Activity_1,RUN,15892.667699,15892.667803,0.104000
Activity_1,RUN,15892.667926,15892.667971,0.045000
Activity_1,RUN,15892.668111,15892.668286,0.175000
Activity_1,RUN,15892.668427,15892.668472,0.045000
Activity_1,RUN,15892.668595,15892.668799,0.204000
Activity_1,RUN,15892.668897,15892.669536,0.639000
Activity_1,RUN,15892.669659,15892.669704,0.045000
Activity_1,RUN,15892.669828,15892.671522,1.694000
Activity_1,RUN,15892.671624,15892.677692,6.068000
Activity_1,RUN,15892.678235,15892.678567,0.332000
Activity_1,RUN,15892.678796,15892.680703,1.907000
Activity_1,RUN,15892.680933,15892.724334,43.401000
Activity_1,RUN,15892.724575,15892.731007,6.432000
Activity_1,RUN,15892.731236,15892.746663,15.427000
Activity_1,RUN,15893.953906,15893.962782,8.876000
Activity_1,RUN,15893.962905,15893.962927,0.022000
Activity_1,RUN,15893.963048,15893.963533,0.485000
Activity_1,RUN,15893.963648,15893.963674,0.026000
Activity_1,RUN,15893.963793,15893.963966,0.173000
Activity_1,RUN,15893.964081,15893.964108,0.027000
Activity_1,RUN,15893.964224,15893.964748,0.524000
Activity_1,RUN,15893.964850,15893.972490,7.640000
Activity_1,RUN,15893.972571,15893.990970,18.399000
Activity_1,RUN,15893.991028,15893.991456,0.428000
Activity_1,RUN,15893.991485,15893.991823,0.338000
Activity_1,RUN,15893.991861,15894.004203,12.342000
Activity_1,RUN,15894.004238,15894.006768,2.530000
Activity_1,RUN,15894.006816,15894.006881,0.065000
Activity_1,RUN,15894.006932,15894.007623,0.691000
Activity_1,RUN,15894.007650,15894.007964,0.314000
Activity_1,RUN,15894.008001,15894.017143,9.142000
Activity_1,RUN,15894.017208,15894.047461,30.253000
Activity_1,RUN,15894.047488,15894.049338,1.850000
Activity_1,RUN,15894.049376,15894.050310,0.934000
Activity_1,RUN,15895.253885,15895.270420,16.535000
Activity_1,RUN,15895.270517,15895.270539,0.022000
Activity_1,RUN,15895.270569,15895.273431,2.862000
Activity_1,RUN,15895.273468,15895.277421,3.953000
Activity_1,RUN,15895.277459,15895.277501,0.042000
Activity_1,RUN,15895.277613,15895.277639,0.026000
Activity_1,RUN,15895.277691,15895.277735,0.044000
Activity_1,RUN,15895.277786,15895.277791,0.005000
Activity_1,RUN,15895.277819,15895.277851,0.032000
Activity_1,RUN,15895.277880,15895.279534,1.654000
Activity_1,RUN,15895.279560,15895.279625,0.065000
Activity_1,RUN,15895.279654,15895.280495,0.841000
Activity_1,RUN,15895.280532,15895.289928,9.396000
Activity_1,RUN,15895.289963,15895.296962,6.999000
Activity_1,RUN,15895.297021,15895.297140,0.119000
Activity_1,RUN,15895.297167,15895.297467,0.300000
Activity_1,RUN,15895.297505,15895.298266,0.761000
Activity_1,RUN,15895.298303,15895.315947,17.644000
Activity_1,RUN,15895.315984,15895.316058,0.074000
Activity_1,RUN,15895.316102,15895.316268,0.166000
Activity_1,RUN,15895.316293,15895.319101,2.808000
Activity_1,RUN,15895.319139,15895.335328,16.189000
Activity_1,RUN,15895.335363,15895.350467,15.104000
Activity_1,RUN,15896.554010,15896.563998,9.988000
Activity_1,RUN,15896.564039,15896.616315,52.276000
Activity_1,RUN,15896.616370,15896.639803,23.433000
Activity_1,PREEMPT,15892.654247,15892.654383,0.136000
Activity_1,PREEMPT,15892.654633,15892.654756,0.123000
Activity_1,PREEMPT,15892.654803,15892.654943,0.140000
Activity_1,PREEMPT,15892.655122,15892.655246,0.124000
Activity_1,PREEMPT,15892.655291,15892.655436,0.145000
Activity_1,PREEMPT,15892.655634,15892.655758,0.124000
Activity_1,PREEMPT,15892.655803,15892.655929,0.126000
Activity_1,PREEMPT,15892.656080,15892.656204,0.124000
Activity_1,PREEMPT,15892.656250,15892.656400,0.150000
Activity_1,PREEMPT,15892.656462,15892.656585,0.123000
Activity_1,PREEMPT,15892.656630,15892.656729,0.099000
Activity_1,PREEMPT,15892.657261,15892.657402,0.141000
Activity_1,PREEMPT,15892.657624,15892.657747,0.123000
Activity_1,PREEMPT,15892.657793,15892.657916,0.123000
Activity_1,PREEMPT,15892.658139,15892.658262,0.123000
Activity_1,PREEMPT,15892.658308,15892.658465,0.157000
Activity_1,PREEMPT,15892.658644,15892.658768,0.124000
Activity_1,PREEMPT,15892.658813,15892.658953,0.140000
Activity_1,PREEMPT,15892.659163,15892.659286,0.123000
Activity_1,PREEMPT,15892.659333,15892.659489,0.156000
Activity_1,PREEMPT,15892.659597,15892.659711,0.114000
Activity_1,PREEMPT,15892.659946,15892.660069,0.123000
Activity_1,PREEMPT,15892.660115,15892.660589,0.474000
Activity_1,PREEMPT,15892.660598,15892.660915,0.317000
Activity_1,PREEMPT,15892.660955,15892.661046,0.091000
Activity_1,PREEMPT,15892.661092,15892.661252,0.160000
Activity_1,PREEMPT,15892.661297,15892.661439,0.142000
Activity_1,PREEMPT,15892.661484,15892.661661,0.177000
Activity_1,PREEMPT,15892.661707,15892.661823,0.116000
Activity_1,PREEMPT,15892.662096,15892.662220,0.124000
Activity_1,PREEMPT,15892.662266,15892.662390,0.124000
Activity_1,PREEMPT,15892.662624,15892.662750,0.126000
Activity_1,PREEMPT,15892.662795,15892.662921,0.126000
Activity_1,PREEMPT,15892.663062,15892.663185,0.123000
Activity_1,PREEMPT,15892.663231,15892.663375,0.144000
Activity_1,PREEMPT,15892.663595,15892.663718,0.123000
Activity_1,PREEMPT,15892.663862,15892.663986,0.124000
Activity_1,PREEMPT,15892.664031,15892.664154,0.123000
Activity_1,PREEMPT,15892.664413,15892.664553,0.140000
Activity_1,PREEMPT,15892.664599,15892.664739,0.140000
Activity_1,PREEMPT,15892.664979,15892.665102,0.123000
Activity_1,PREEMPT,15892.665148,15892.665291,0.143000
Activity_1,PREEMPT,15892.665472,15892.665595,0.123000
Activity_1,PREEMPT,15892.665640,15892.665764,0.124000
Activity_1,PREEMPT,15892.665956,15892.666079,0.123000
Activity_1,PREEMPT,15892.666124,15892.666250,0.126000
