task,type,start,end,duration_ms
Activity_1,RUN,3385.517094,3385.542196,25.102000
Activity_1,RUN,3385.542487,3385.646481,103.994000
Activity_1,RUN,3385.646777,3385.659044,12.267000
Activity_1,RUN,3387.182369,3387.182435,0.066000
Activity_1,PREEMPT,3385.542196,3385.542487,0.291000
Activity_1,PREEMPT,3385.646481,3385.646777,0.296000
Activity_1,SLEEP,3385.659044,3387.182369,1523.325000
Activity_1,MARKER_PERIOD_START_Activity_1,3385.517119,3385.517119,0.0
Activity_1,MARKER_FUNCTION_START_Activity_1,3385.517120,3385.517120,0.0
Activity_1,MARKER_FUNCTION_END_Activity_1,3385.659029,3385.659029,0.0
Activity_1,MARKER_SLEEP_START_Activity_1,3385.659042,3385.659042,0.0
Activity_1,STAT_PERIOD,0,0,2000.000000
Activity_1,STAT_MEASURED,0,0,-1.000000
Activity_1,STAT_DEADLINE,0,0,2000.000000
Activity_1,STAT_WCET,0,0,103.994000
Activity_1,STAT_ACET,0,0,35.357250
Activity_1,STAT_JITTER,0,0,-1.000000
Activity_1,STAT_UTIL,0,0,0.084908
Activity_1,STAT_NRUN,0,0,4
Activity_1,STAT_NPRE,0,0,2
Activity_1,STAT_NSLP,0,0,1
Activity_1,STAT_NMISS,0,0,0
Activity_1,STAT_WSLACK,0,0,1858.090000
Activity_1,STAT_HGAPS,0,0,1.000000
Activity_1,STAT_NGAPS,0,0,3
Activity_1,STAT_MAXGAP,0,0,1523.325000
Activity_1,STAT_RUNTOT,0,0,141.429000
Activity_1,STAT_PRETOT,0,0,0.587000
Activity_1,STAT_SLPTOT,0,0,1523.325000
Activity_2,RUN,3385.517134,3385.572363,55.229000
Activity_2,RUN,3385.767250,3385.836915,69.665000
Activity_2,RUN,3386.017292,3386.088007,70.715000
Activity_2,RUN,3386.267334,3386.337241,69.907000
Activity_2,RUN,3386.517375,3386.587493,70.118000
Activity_2,RUN,3386.767402,3386.837881,70.479000
Activity_2,RUN,3387.017447,3387.087788,70.341000
Activity_2,RUN,3387.182369,3387.182429,0.060000
Activity_2,SLEEP,3385.572363,3385.767250,194.887000
Activity_2,SLEEP,3385.836915,3386.017292,180.377000
Activity_2,SLEEP,3386.088007,3386.267334,179.327000
Activity_2,SLEEP,3386.337241,3386.517375,180.134000
Activity_2,SLEEP,3386.587493,3386.767402,179.909000
Activity_2,SLEEP,3386.837881,3387.017447,179.566000
Activity_2,SLEEP,3387.087788,3387.182369,94.581000
Activity_2,MARKER_PERIOD_START_Activity_2,3385.517169,3385.517169,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,3385.517170,3385.517170,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,3385.572304,3385.572304,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,3385.572353,3385.572353,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,3385.767286,3385.767286,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,3385.767289,3385.767289,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,3385.767290,3385.767290,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,3385.836899,3385.836899,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,3385.836911,3385.836911,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,3386.017334,3386.017334,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,3386.017337,3386.017337,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,3386.017338,3386.017338,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,3386.087994,3386.087994,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,3386.088005,3386.088005,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,3386.267377,3386.267377,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,3386.267380,3386.267380,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,3386.267382,3386.267382,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,3386.337225,3386.337225,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,3386.337238,3386.337238,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,3386.517416,3386.517416,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,3386.517419,3386.517419,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,3386.517420,3386.517420,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,3386.587476,3386.587476,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,3386.587490,3386.587490,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,3386.767432,3386.767432,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,3386.767438,3386.767438,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,3386.767439,3386.767439,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,3386.837868,3386.837868,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,3386.837879,3386.837879,0.0
Activity_2,MARKER_PERIOD_END_Activity_2,3387.017482,3387.017482,0.0
Activity_2,MARKER_PERIOD_START_Activity_2,3387.017485,3387.017485,0.0
Activity_2,MARKER_FUNCTION_START_Activity_2,3387.017487,3387.017487,0.0
Activity_2,MARKER_FUNCTION_END_Activity_2,3387.087772,3387.087772,0.0
Activity_2,MARKER_SLEEP_START_Activity_2,3387.087785,3387.087785,0.0
Activity_2,STAT_PERIOD,0,0,250.000000
Activity_2,STAT_MEASURED,0,0,250.047000
Activity_2,STAT_DEADLINE,0,0,250.000000
Activity_2,STAT_WCET,0,0,70.713000
Activity_2,STAT_ACET,0,0,67.682500
Activity_2,STAT_JITTER,0,0,0.031626
Activity_2,STAT_UTIL,0,0,0.317676
Activity_2,STAT_NRUN,0,0,8
Activity_2,STAT_NPRE,0,0,0
Activity_2,STAT_NSLP,0,0,7
Activity_2,STAT_NMISS,0,0,0
Activity_2,STAT_WSLACK,0,0,179.343000
Activity_2,STAT_HGAPS,0,0,1.000000
Activity_2,STAT_NGAPS,0,0,7
Activity_2,STAT_MAXGAP,0,0,194.887000
Activity_2,STAT_RUNTOT,0,0,476.514000
Activity_2,STAT_PRETOT,0,0,0.000000
Activity_2,STAT_SLPTOT,0,0,1188.781000
